latitude,longitude,elevation_m,slope_degrees,terrain_type,zone_id,suitable_for_grazing
33.581633,-5.008163,1361.7,40.0,mountainous,9,False
33.581633,-5.004082,1620.8,31.9,mountainous,9,False
33.581633,-5.0,2098.1,41.6,mountainous,9,False
33.583673,-5.2,1714.1,28.1,mountainous,9,False
33.583673,-5.195918,1928.7,43.4,mountainous,9,False
33.583673,-5.191837,2072.8,39.8,mountainous,9,False
33.583673,-5.187755,2437.1,44.1,mountainous,9,False
33.583673,-5.183673,2203.7,39.2,mountainous,9,False
33.583673,-5.179592,1962.9,25.4,mountainous,9,False
33.583673,-5.17551,2162.4,33.7,mountainous,9,False
33.583673,-5.171429,1736.6,44.4,mountainous,9,False
33.583673,-5.167347,1841.8,35.6,mountainous,9,False
33.583673,-5.163265,2186.2,41.1,mountainous,9,False
33.583673,-5.159184,1520.2,41.7,mountainous,9,False
33.583673,-5.155102,2147.1,28.3,mountainous,9,False
33.583673,-5.15102,2075.0,30.6,mountainous,9,False
33.583673,-5.146939,1918.5,34.2,mountainous,9,False
33.583673,-5.142857,1966.6,43.6,mountainous,9,False
33.583673,-5.138776,2174.6,38.3,mountainous,9,False
33.583673,-5.134694,1854.8,42.8,mountainous,9,False
33.583673,-5.130612,2064.7,36.7,mountainous,9,False
33.583673,-5.126531,2200.9,38.6,mountainous,9,False
33.583673,-5.122449,1757.6,28.8,mountainous,9,False
33.583673,-5.118367,2247.0,44.3,mountainous,9,False
33.583673,-5.114286,2072.2,26.0,mountainous,9,False
33.583673,-5.110204,2005.1,40.4,mountainous,9,False
33.583673,-5.106122,2084.8,31.6,mountainous,9,False
33.583673,-5.102041,1946.8,44.2,mountainous,9,False
33.583673,-5.097959,1949.5,31.8,mountainous,9,False
33.583673,-5.093878,2208.8,44.4,mountainous,9,False
33.583673,-5.089796,1900.4,44.1,mountainous,9,False
33.583673,-5.085714,1948.4,41.5,mountainous,9,False
33.583673,-5.081633,2217.7,31.7,mountainous,9,False
33.583673,-5.077551,1767.8,33.9,mountainous,9,False
33.583673,-5.073469,2105.7,34.4,mountainous,9,False
33.583673,-5.069388,1822.5,43.3,mountainous,9,False
33.583673,-5.065306,1655.4,32.0,mountainous,9,False
33.583673,-5.061224,2258.8,35.6,mountainous,9,False
33.583673,-5.057143,1818.4,30.3,mountainous,9,False
33.583673,-5.053061,2260.7,28.1,mountainous,9,False
33.583673,-5.04898,1962.0,37.2,mountainous,9,False
33.583673,-5.044898,1784.4,29.3,mountainous,9,False
33.583673,-5.040816,1898.6,30.5,mountainous,9,False
33.583673,-5.036735,1977.6,27.5,mountainous,9,False
33.583673,-5.032653,1808.0,27.7,mountainous,9,False
33.583673,-5.028571,1839.7,38.3,mountainous,9,False
33.583673,-5.02449,2036.3,39.3,mountainous,9,False
33.583673,-5.020408,2055.1,30.8,mountainous,9,False
33.583673,-5.016327,1744.3,30.6,mountainous,9,False
33.583673,-5.012245,2115.8,42.8,mountainous,9,False
33.583673,-5.008163,1867.2,27.6,mountainous,9,False
33.583673,-5.004082,1980.1,27.1,mountainous,9,False
33.583673,-5.0,1933.0,31.6,mountainous,9,False
33.585714,-5.2,1675.7,43.5,mountainous,9,False
33.585714,-5.195918,1973.1,33.4,mountainous,9,False
33.585714,-5.191837,1873.0,27.2,mountainous,9,False
33.585714,-5.187755,2435.4,36.4,mountainous,9,False
33.585714,-5.183673,2152.3,40.6,mountainous,9,False
33.585714,-5.179592,2141.9,36.9,mountainous,9,False
33.585714,-5.17551,2193.5,32.9,mountainous,9,False
33.585714,-5.171429,2406.0,32.0,mountainous,9,False
33.585714,-5.167347,2111.4,40.4,mountainous,9,False
33.585714,-5.163265,2220.4,29.9,mountainous,9,False
33.585714,-5.159184,1745.3,32.9,mountainous,9,False
33.585714,-5.155102,2033.7,36.9,mountainous,9,False
33.585714,-5.15102,1558.3,27.2,mountainous,9,False
33.585714,-5.146939,1779.7,40.3,mountainous,9,False
33.585714,-5.142857,1974.3,38.2,mountainous,9,False
33.585714,-5.138776,1845.0,38.0,mountainous,9,False
33.585714,-5.134694,1610.9,34.1,mountainous,9,False
33.585714,-5.130612,1912.6,35.3,mountainous,9,False
33.585714,-5.126531,2426.0,30.3,mountainous,9,False
33.585714,-5.122449,2204.8,26.6,mountainous,9,False
33.585714,-5.118367,2423.7,43.2,mountainous,9,False
33.585714,-5.114286,1904.1,41.0,mountainous,9,False
33.585714,-5.110204,1853.9,40.9,mountainous,9,False
33.585714,-5.106122,2149.3,28.5,mountainous,9,False
33.585714,-5.102041,2181.0,39.3,mountainous,9,False
33.585714,-5.097959,1768.2,44.2,mountainous,9,False
33.585714,-5.093878,1688.4,31.9,mountainous,9,False
33.585714,-5.089796,1766.2,31.8,mountainous,9,False
33.585714,-5.085714,2345.7,42.2,mountainous,9,False
33.585714,-5.081633,2390.1,38.0,mountainous,9,False
33.585714,-5.077551,2023.3,36.7,mountainous,9,False
33.585714,-5.073469,2300.2,37.5,mountainous,9,False
33.585714,-5.069388,1872.9,34.3,mountainous,9,False
33.585714,-5.065306,2201.5,32.5,mountainous,9,False
33.585714,-5.061224,1573.7,41.8,mountainous,9,False
33.585714,-5.057143,1898.5,37.2,mountainous,9,False
33.585714,-5.053061,1972.9,42.5,mountainous,9,False
33.585714,-5.04898,2065.3,43.3,mountainous,9,False
33.585714,-5.044898,1998.0,43.3,mountainous,9,False
33.585714,-5.040816,2067.4,43.0,mountainous,9,False
33.585714,-5.036735,2011.8,25.9,mountainous,9,False
33.585714,-5.032653,1698.6,25.5,mountainous,9,False
33.585714,-5.028571,2444.7,44.0,mountainous,9,False
33.585714,-5.02449,2075.5,25.5,mountainous,9,False
33.585714,-5.020408,1926.7,32.8,mountainous,9,False
33.585714,-5.016327,1973.0,25.1,mountainous,9,False
33.585714,-5.012245,2151.4,44.2,mountainous,9,False
33.585714,-5.008163,1769.7,35.5,mountainous,9,False
33.585714,-5.004082,2197.9,31.5,mountainous,9,False
33.585714,-5.0,1792.4,36.4,mountainous,9,False
33.587755,-5.2,1563.6,28.2,mountainous,9,False
33.587755,-5.195918,2042.4,27.2,mountainous,9,False
33.587755,-5.191837,1808.8,29.8,mountainous,9,False
33.587755,-5.187755,1847.5,31.2,mountainous,9,False
33.587755,-5.183673,1950.5,42.0,mountainous,9,False
33.587755,-5.179592,1917.6,31.5,mountainous,9,False
33.587755,-5.17551,2026.1,42.4,mountainous,9,False
33.587755,-5.171429,1933.4,41.3,mountainous,9,False
33.587755,-5.167347,1577.8,30.4,mountainous,9,False
33.587755,-5.163265,1799.9,40.4,mountainous,9,False
33.587755,-5.159184,1822.8,40.3,mountainous,9,False
33.587755,-5.155102,2259.4,39.4,mountainous,9,False
33.587755,-5.15102,1884.7,44.8,mountainous,9,False
33.587755,-5.146939,1946.4,35.1,mountainous,9,False
33.587755,-5.142857,2241.3,31.5,mountainous,9,False
33.587755,-5.138776,1794.4,37.5,mountainous,9,False
33.587755,-5.134694,1871.8,30.6,mountainous,9,False
33.587755,-5.130612,1931.4,27.4,mountainous,9,False
33.587755,-5.126531,2041.6,44.4,mountainous,9,False
33.587755,-5.122449,2277.8,38.2,mountainous,9,False
33.587755,-5.118367,1977.2,33.1,mountainous,9,False
33.587755,-5.114286,1979.4,25.4,mountainous,9,False
33.587755,-5.110204,1980.4,34.6,mountainous,9,False
33.587755,-5.106122,1911.6,37.8,mountainous,9,False
33.587755,-5.102041,2019.8,43.0,mountainous,9,False
33.587755,-5.097959,1867.8,32.4,mountainous,9,False
33.587755,-5.093878,1651.4,35.3,mountainous,9,False
33.587755,-5.089796,2504.1,41.2,mountainous,9,False
33.587755,-5.085714,2208.1,40.2,mountainous,9,False
33.587755,-5.081633,1673.4,42.7,mountainous,9,False
33.587755,-5.077551,2307.9,28.4,mountainous,9,False
33.587755,-5.073469,1972.4,44.9,mountainous,9,False
33.587755,-5.069388,1564.9,30.2,mountainous,9,False
33.587755,-5.065306,1980.5,27.4,mountainous,9,False
33.587755,-5.061224,1697.3,27.1,mountainous,9,False
33.587755,-5.057143,1699.9,34.0,mountainous,9,False
33.587755,-5.053061,1828.0,31.1,mountainous,9,False
33.587755,-5.04898,2011.2,33.2,mountainous,9,False
33.587755,-5.044898,1677.7,33.3,mountainous,9,False
33.587755,-5.040816,1515.5,39.9,mountainous,9,False
33.587755,-5.036735,2102.3,35.9,mountainous,9,False
33.587755,-5.032653,2139.1,39.1,mountainous,9,False
33.587755,-5.028571,1740.2,29.0,mountainous,9,False
33.587755,-5.02449,1890.7,41.9,mountainous,9,False
33.587755,-5.020408,1777.2,39.0,mountainous,9,False
33.587755,-5.016327,1910.0,31.9,mountainous,9,False
33.587755,-5.012245,1676.3,44.5,mountainous,9,False
33.587755,-5.008163,2219.6,29.5,mountainous,9,False
33.587755,-5.004082,1860.4,35.0,mountainous,9,False
33.587755,-5.0,1797.8,36.1,mountainous,9,False
33.589796,-5.2,2165.5,41.0,mountainous,9,False
33.589796,-5.195918,1875.3,33.1,mountainous,9,False
33.589796,-5.191837,1966.6,34.7,mountainous,9,False
33.589796,-5.187755,1885.8,25.5,mountainous,9,False
33.589796,-5.183673,2045.0,42.9,mountainous,9,False
33.589796,-5.179592,2005.4,44.6,mountainous,9,False
33.589796,-5.17551,1724.4,43.9,mountainous,9,False
33.589796,-5.171429,2322.4,37.5,mountainous,9,False
33.589796,-5.167347,1817.3,42.6,mountainous,9,False
33.589796,-5.163265,2102.1,43.4,mountainous,9,False
33.589796,-5.159184,1766.8,29.7,mountainous,9,False
33.589796,-5.155102,1984.9,29.6,mountainous,9,False
33.589796,-5.15102,1951.5,36.2,mountainous,9,False
33.589796,-5.146939,1716.6,25.5,mountainous,9,False
33.589796,-5.142857,1989.2,41.3,mountainous,9,False
33.589796,-5.138776,1454.5,28.7,mountainous,9,False
33.589796,-5.134694,1637.5,37.7,mountainous,9,False
33.589796,-5.130612,2225.6,36.5,mountainous,9,False
33.589796,-5.126531,1968.3,32.9,mountainous,9,False
33.589796,-5.122449,2025.0,37.3,mountainous,9,False
33.589796,-5.118367,1771.2,28.0,mountainous,9,False
33.589796,-5.114286,1642.2,27.3,mountainous,9,False
33.589796,-5.110204,1984.9,39.6,mountainous,9,False
33.589796,-5.106122,2313.2,40.0,mountainous,9,False
33.589796,-5.102041,1889.3,30.9,mountainous,9,False
33.589796,-5.097959,1897.5,33.2,mountainous,9,False
33.589796,-5.093878,1841.7,30.8,mountainous,9,False
33.589796,-5.089796,1869.0,27.6,mountainous,9,False
33.589796,-5.085714,1920.8,37.7,mountainous,9,False
33.589796,-5.081633,2229.6,37.4,mountainous,9,False
33.589796,-5.077551,2337.4,38.1,mountainous,9,False
33.589796,-5.073469,1629.0,27.8,mountainous,9,False
33.589796,-5.069388,1721.3,35.2,mountainous,9,False
33.589796,-5.065306,1884.6,38.3,mountainous,9,False
33.589796,-5.061224,2062.7,34.7,mountainous,9,False
33.589796,-5.057143,2474.6,35.3,mountainous,9,False
33.589796,-5.053061,2156.6,29.4,mountainous,9,False
33.589796,-5.04898,1668.0,37.0,mountainous,9,False
33.589796,-5.044898,2186.4,43.6,mountainous,9,False
33.589796,-5.040816,1920.4,32.7,mountainous,9,False
33.589796,-5.036735,2098.9,26.0,mountainous,9,False
33.589796,-5.032653,2020.1,39.6,mountainous,9,False
33.589796,-5.028571,2161.3,35.5,mountainous,9,False
33.589796,-5.02449,2264.1,28.6,mountainous,9,False
33.589796,-5.020408,2238.8,25.7,mountainous,9,False
33.589796,-5.016327,1670.7,39.7,mountainous,9,False
33.589796,-5.012245,2266.0,44.3,mountainous,9,False
33.589796,-5.008163,1627.3,34.0,mountainous,9,False
33.589796,-5.004082,1797.5,38.5,mountainous,9,False
33.589796,-5.0,2024.8,39.9,mountainous,9,False
33.591837,-5.2,1564.1,6.1,hills,10,True
33.591837,-5.195918,1591.5,13.8,hills,10,True
33.591837,-5.191837,1543.4,5.1,hills,10,True
33.591837,-5.187755,1602.3,8.0,hills,10,True
33.591837,-5.183673,1564.3,10.5,hills,10,True
33.591837,-5.179592,1712.0,9.4,hills,10,True
33.591837,-5.17551,1759.9,10.8,hills,10,True
33.591837,-5.171429,1366.6,9.0,hills,10,True
33.591837,-5.167347,1412.0,5.2,hills,10,True
33.591837,-5.163265,1438.5,13.8,hills,10,True
33.591837,-5.159184,1617.1,9.7,hills,10,True
33.591837,-5.155102,1464.3,16.6,hills,10,True
33.591837,-5.15102,1610.6,12.6,hills,10,True
33.591837,-5.146939,1251.7,11.2,hills,10,True
33.591837,-5.142857,1656.9,18.3,hills,10,True
33.591837,-5.138776,1610.4,17.2,hills,10,True
33.591837,-5.134694,1463.5,14.0,hills,10,True
33.591837,-5.130612,1843.2,17.3,hills,10,True
33.591837,-5.126531,1793.7,14.0,hills,10,True
33.591837,-5.122449,1788.9,17.0,hills,10,True
33.591837,-5.118367,1567.8,10.8,hills,10,True
33.591837,-5.114286,1501.5,16.0,hills,10,True
33.591837,-5.110204,1479.7,8.3,hills,10,True
33.591837,-5.106122,1844.8,9.7,hills,10,True
33.591837,-5.102041,1974.0,8.0,hills,10,True
33.591837,-5.097959,1953.1,9.4,hills,10,True
33.591837,-5.093878,1845.0,9.5,hills,10,True
33.591837,-5.089796,1813.6,9.0,hills,10,True
33.591837,-5.085714,1760.7,8.0,hills,10,True
33.591837,-5.081633,1801.6,8.4,hills,10,True
33.591837,-5.077551,1755.3,6.6,hills,10,True
33.591837,-5.073469,1796.5,8.5,hills,10,True
33.591837,-5.069388,2023.3,10.1,hills,10,True
33.591837,-5.065306,1642.4,11.0,hills,10,True
33.591837,-5.061224,2095.8,11.3,hills,10,True
33.591837,-5.057143,1631.3,8.3,hills,10,True
33.591837,-5.053061,1553.4,14.4,hills,10,True
33.591837,-5.04898,1671.0,18.2,hills,10,True
33.591837,-5.044898,1910.7,12.4,hills,10,True
33.591837,-5.040816,1852.0,14.1,hills,10,True
33.591837,-5.036735,1463.0,9.8,hills,10,True
33.591837,-5.032653,1561.4,5.9,hills,10,True
33.591837,-5.028571,1265.1,19.7,hills,10,True
33.591837,-5.02449,1653.8,17.3,hills,10,True
33.591837,-5.020408,1452.4,15.9,hills,10,True
33.591837,-5.016327,1540.8,10.7,hills,10,True
33.591837,-5.012245,1563.3,9.0,hills,10,True
33.591837,-5.008163,1927.8,14.4,hills,10,True
33.591837,-5.004082,1453.1,15.9,hills,10,True
33.591837,-5.0,2159.5,13.0,hills,10,True
33.593878,-5.2,1577.2,9.1,hills,10,True
33.593878,-5.195918,1717.2,16.7,hills,10,True
33.593878,-5.191837,1441.9,11.9,hills,10,True
33.593878,-5.187755,1567.8,8.4,hills,10,True
33.593878,-5.183673,1663.3,15.9,hills,10,True
33.593878,-5.179592,1451.6,9.8,hills,10,True
33.593878,-5.17551,1431.6,8.2,hills,10,True
33.593878,-5.171429,1526.6,15.6,hills,10,True
33.593878,-5.167347,1607.3,18.8,hills,10,True
33.593878,-5.163265,1463.9,7.5,hills,10,True
33.593878,-5.159184,2012.5,13.7,hills,10,True
33.593878,-5.155102,1877.2,15.2,hills,10,True
33.593878,-5.15102,1340.5,7.2,hills,10,True
33.593878,-5.146939,1621.6,11.1,hills,10,True
33.593878,-5.142857,1482.5,15.0,hills,10,True
33.593878,-5.138776,1777.2,12.4,hills,10,True
33.593878,-5.134694,1668.4,12.1,hills,10,True
33.593878,-5.130612,1569.1,9.6,hills,10,True
33.593878,-5.126531,1906.0,5.9,hills,10,True
33.593878,-5.122449,1963.1,19.2,hills,10,True
33.593878,-5.118367,1374.2,20.0,hills,10,True
33.593878,-5.114286,1592.8,13.5,hills,10,True
33.593878,-5.110204,1514.3,6.1,hills,10,True
33.593878,-5.106122,1970.1,5.9,hills,10,True
33.593878,-5.102041,1764.3,12.0,hills,10,True
33.593878,-5.097959,1355.1,8.7,hills,10,True
33.593878,-5.093878,1601.3,9.9,hills,10,True
33.593878,-5.089796,1735.1,17.4,hills,10,True
33.593878,-5.085714,1367.3,18.8,hills,10,True
33.593878,-5.081633,1616.7,5.3,hills,10,True
33.593878,-5.077551,1593.5,15.8,hills,10,True
33.593878,-5.073469,1858.8,13.4,hills,10,True
33.593878,-5.069388,1760.6,18.2,hills,10,True
33.593878,-5.065306,1458.0,14.5,hills,10,True
33.593878,-5.061224,1532.6,10.9,hills,10,True
33.593878,-5.057143,1582.1,18.6,hills,10,True
33.593878,-5.053061,1757.6,12.4,hills,10,True
33.593878,-5.04898,1771.1,16.0,hills,10,True
33.593878,-5.044898,1701.7,15.4,hills,10,True
33.593878,-5.040816,1711.3,7.1,hills,10,True
33.593878,-5.036735,1664.6,13.8,hills,10,True
33.593878,-5.032653,1409.4,5.5,hills,10,True
33.593878,-5.028571,1711.1,10.1,hills,10,True
33.593878,-5.02449,1379.0,13.1,hills,10,True
33.593878,-5.020408,1824.8,15.4,hills,10,True
33.593878,-5.016327,1666.5,6.3,hills,10,True
33.593878,-5.012245,1538.0,7.7,hills,10,True
33.593878,-5.008163,1726.9,15.3,hills,10,True
33.593878,-5.004082,1784.9,11.2,hills,10,True
33.593878,-5.0,1648.0,6.7,hills,10,True
33.595918,-5.2,1540.3,15.8,hills,10,True
33.595918,-5.195918,1495.1,7.6,hills,10,True
33.595918,-5.191837,1600.8,16.0,hills,10,True
33.595918,-5.187755,1466.2,18.1,hills,10,True
33.595918,-5.183673,1596.5,12.6,hills,10,True
33.595918,-5.179592,1702.4,19.3,hills,10,True
33.595918,-5.17551,1386.4,5.1,hills,10,True
33.595918,-5.171429,1574.0,17.6,hills,10,True
33.595918,-5.167347,1933.6,16.1,hills,10,True
33.595918,-5.163265,1351.2,18.3,hills,10,True
33.595918,-5.159184,1377.7,15.8,hills,10,True
33.595918,-5.155102,1656.4,16.3,hills,10,True
33.595918,-5.15102,1654.9,8.3,hills,10,True
33.595918,-5.146939,1714.8,17.6,hills,10,True
33.595918,-5.142857,1719.4,10.1,hills,10,True
33.595918,-5.138776,1464.0,6.2,hills,10,True
33.595918,-5.134694,1531.6,9.2,hills,10,True
33.595918,-5.130612,1656.6,14.7,hills,10,True
33.595918,-5.126531,1458.4,6.3,hills,10,True
33.595918,-5.122449,1799.1,5.6,hills,10,True
33.595918,-5.118367,2316.5,6.6,hills,10,True
33.595918,-5.114286,1981.2,6.1,hills,10,True
33.595918,-5.110204,1943.9,17.3,hills,10,True
33.595918,-5.106122,1411.0,6.1,hills,10,True
33.595918,-5.102041,1502.0,13.6,hills,10,True
33.595918,-5.097959,1574.6,16.1,hills,10,True
33.595918,-5.093878,1777.1,15.4,hills,10,True
33.595918,-5.089796,1947.3,15.3,hills,10,True
33.595918,-5.085714,1680.5,18.8,hills,10,True
33.595918,-5.081633,1779.1,7.1,hills,10,True
33.595918,-5.077551,2069.7,14.0,hills,10,True
33.595918,-5.073469,1458.0,14.0,hills,10,True
33.595918,-5.069388,1692.9,5.9,hills,10,True
33.595918,-5.065306,1219.0,16.9,hills,10,True
33.595918,-5.061224,1481.7,10.0,hills,10,True
33.595918,-5.057143,1806.6,14.6,hills,10,True
33.595918,-5.053061,1605.2,17.3,hills,10,True
33.595918,-5.04898,1721.6,15.9,hills,10,True
33.595918,-5.044898,1687.1,6.0,hills,10,True
33.595918,-5.040816,1177.1,9.7,hills,10,True
33.595918,-5.036735,1548.2,14.8,hills,10,True
33.595918,-5.032653,1568.6,15.5,hills,10,True
33.595918,-5.028571,1701.7,17.2,hills,10,True
33.595918,-5.02449,1518.3,15.0,hills,10,True
33.595918,-5.020408,1371.6,8.6,hills,10,True
33.595918,-5.016327,1539.1,6.9,hills,10,True
33.595918,-5.012245,1658.9,11.3,hills,10,True
33.595918,-5.008163,1906.8,8.1,hills,10,True
33.595918,-5.004082,1804.7,5.9,hills,10,True
33.595918,-5.0,1648.8,11.8,hills,10,True
33.597959,-5.2,1723.7,7.5,hills,10,True
33.597959,-5.195918,1712.5,19.5,hills,10,True
33.597959,-5.191837,1939.2,19.3,hills,10,True
33.597959,-5.187755,1624.1,14.3,hills,10,True
33.597959,-5.183673,1418.4,7.8,hills,10,True
33.597959,-5.179592,1612.5,10.8,hills,10,True
33.597959,-5.17551,1363.3,11.2,hills,10,True
33.597959,-5.171429,1501.7,9.8,hills,10,True
33.597959,-5.167347,1954.6,12.2,hills,10,True
33.597959,-5.163265,1385.8,12.0,hills,10,True
33.597959,-5.159184,1714.5,15.0,hills,10,True
33.597959,-5.155102,1417.3,18.6,hills,10,True
33.597959,-5.15102,1737.6,8.8,hills,10,True
33.597959,-5.146939,1590.1,17.0,hills,10,True
33.597959,-5.142857,1367.6,5.0,hills,10,True
33.597959,-5.138776,1489.2,12.7,hills,10,True
33.597959,-5.134694,1592.2,14.3,hills,10,True
33.597959,-5.130612,1630.4,16.5,hills,10,True
33.597959,-5.126531,1597.4,5.7,hills,10,True
33.597959,-5.122449,1615.2,13.4,hills,10,True
33.597959,-5.118367,1626.2,7.8,hills,10,True
33.597959,-5.114286,1615.5,7.5,hills,10,True
33.597959,-5.110204,1621.3,15.4,hills,10,True
33.597959,-5.106122,1799.9,19.1,hills,10,True
33.597959,-5.102041,1616.9,15.7,hills,10,True
33.597959,-5.097959,1572.7,13.6,hills,10,True
33.597959,-5.093878,1848.2,15.6,hills,10,True
33.597959,-5.089796,2232.6,16.7,hills,10,True
33.597959,-5.085714,1367.0,8.3,hills,10,True
33.597959,-5.081633,1801.5,18.2,hills,10,True
33.597959,-5.077551,1591.2,14.9,hills,10,True
33.597959,-5.073469,1433.7,6.6,hills,10,True
33.597959,-5.069388,1461.4,6.6,hills,10,True
33.597959,-5.065306,1500.2,16.7,hills,10,True
33.597959,-5.061224,1387.2,14.1,hills,10,True
33.597959,-5.057143,1206.4,18.4,hills,10,True
33.597959,-5.053061,1358.2,8.7,hills,10,True
33.597959,-5.04898,1965.6,15.8,hills,10,True
33.597959,-5.044898,1922.5,9.7,hills,10,True
33.597959,-5.040816,1629.6,14.6,hills,10,True
33.597959,-5.036735,1805.4,10.5,hills,10,True
33.597959,-5.032653,1923.2,6.5,hills,10,True
33.597959,-5.028571,1358.3,9.3,hills,10,True
33.597959,-5.02449,1950.8,5.8,hills,10,True
33.597959,-5.020408,1924.2,13.4,hills,10,True
33.597959,-5.016327,1644.9,16.1,hills,10,True
33.597959,-5.012245,1672.6,6.6,hills,10,True
33.597959,-5.008163,1846.7,5.7,hills,10,True
33.597959,-5.004082,1870.2,8.7,hills,10,True
33.597959,-5.0,1815.6,6.2,hills,10,True
33.6,-5.2,1712.8,13.0,hills,10,True
33.6,-5.195918,1966.0,16.5,hills,10,True
33.6,-5.191837,1615.5,6.2,hills,10,True
33.6,-5.187755,1845.0,6.4,hills,10,True
33.6,-5.183673,1428.2,10.0,hills,10,True
33.6,-5.179592,1818.6,6.7,hills,10,True
33.6,-5.17551,1534.8,14.0,hills,10,True
33.6,-5.171429,1870.4,11.4,hills,10,True
33.6,-5.167347,1713.6,5.6,hills,10,True
33.6,-5.163265,1753.3,9.1,hills,10,True
33.6,-5.159184,1891.0,19.6,hills,10,True
33.6,-5.155102,1709.8,6.8,hills,10,True
33.6,-5.15102,1285.2,18.2,hills,10,True
33.6,-5.146939,1904.4,8.2,hills,10,True
33.6,-5.142857,1308.0,7.3,hills,10,True
33.6,-5.138776,1771.0,19.4,hills,10,True
33.6,-5.134694,1590.4,8.3,hills,10,True
33.6,-5.130612,1502.2,16.7,hills,10,True
33.6,-5.126531,1762.6,13.5,hills,10,True
33.6,-5.122449,1751.2,11.6,hills,10,True
33.6,-5.118367,1525.3,12.6,hills,10,True
33.6,-5.114286,1698.1,8.7,hills,10,True
33.6,-5.110204,1391.1,19.1,hills,10,True
33.6,-5.106122,1401.7,19.6,hills,10,True
33.6,-5.102041,1751.4,16.2,hills,10,True
33.6,-5.097959,1751.4,8.1,hills,10,True
33.6,-5.093878,1904.4,8.2,hills,10,True
33.6,-5.089796,1673.5,16.6,hills,10,True
33.6,-5.085714,1325.7,14.0,hills,10,True
33.6,-5.081633,1991.9,9.1,hills,10,True
33.6,-5.077551,1244.8,7.4,hills,10,True
33.6,-5.073469,1493.1,16.2,hills,10,True
33.6,-5.069388,1271.8,15.3,hills,10,True
33.6,-5.065306,1956.9,8.4,hills,10,True
33.6,-5.061224,1785.5,6.2,hills,10,True
33.6,-5.057143,2059.5,9.0,hills,10,True
33.6,-5.053061,1343.2,7.2,hills,10,True
33.6,-5.04898,1614.2,5.0,hills,10,True
33.6,-5.044898,1639.3,15.8,hills,10,True
33.6,-5.040816,1612.6,9.9,hills,10,True
33.6,-5.036735,1871.8,5.0,hills,10,True
33.6,-5.032653,1227.8,8.2,hills,10,True
33.6,-5.028571,1526.5,18.9,hills,10,True
33.6,-5.02449,1375.1,18.7,hills,10,True
33.6,-5.020408,1885.6,7.4,hills,10,True
33.6,-5.016327,1494.9,12.2,hills,10,True
33.6,-5.012245,1741.2,18.3,hills,10,True
33.6,-5.008163,1729.7,12.7,hills,10,True
33.6,-5.004082,1665.4,6.3,hills,10,True
33.6,-5.0,1685.7,7.0,hills,10,True
